Código;NOMBRE;"Agua
%";"Kcal.
Energía";"g
Proteina";"g
Grasa Total";"g
Carbo-hidratos";"g
Fibra Diet.
total";"g
Ceniza";"mg
Calcio";"mg
Fosforo";"mg
Hierro";"mg
Tiamina";"mg
Riboflavina";"mg
Niacina";"mg
Vit. C";"mcg
Vit. A Equiv.
Retinol";"g
Ác. grasos
mono-insat.";"g
Ác. grasos
poli-insat.";"g
Ác. Grasos
saturados";"mg
Colesterol";"mg
Potasio";"mg
Sodio";"mg
Zinc";"mg
Magnesio";"mg
Vit. B6";"mcg
Vit. B12";"mcg
Ac. Fólico";"mcg
Folato
Equiv. FD";"%
Fracción
Comestible"
21018;CREPAS, DE JAMÓN Y QUESO;;192;11.74;11.74;10.80;;;;;;;;;;;;;;;162;425;;;;;;;1.00
21019;CREPAS, DE POLLO;76.07;167;12.82;9.40;8.12;1.00;;23;82;1.12;0.06;0.08;3.41;14;;1.62;0.39;3.13;33;179;444;0.48;22;0.20;0.08;12;;1.00
18001;CROISSANT DE MANTEQUILLA;23.20;406;8.20;21.00;45.80;2.60;1.60;37;105;2.03;0.39;0.24;2.19;0;206;5.53;1.09;11.66;67;118;744;0.75;16;0.06;0.16;60;130;1.00
18002;CROISSANT DE MANZANA;45.60;254;7.40;8.70;37.10;2.50;1.20;30;58;1.10;0.23;0.16;1.60;1;94;2.39;0.63;4.99;31;90;274;1.03;13;0.03;0.20;44;88;1.00
18003;CROISSANT DE QUESO;21.00;414;9.20;20.90;47.00;2.60;1.90;53;130;2.15;0.52;0.32;2.16;0;204;6.51;2.38;10.63;57;132;555;0.94;24;0.07;0.32;41;103;1.00
21020;CROISSANT,DE HUEVO, QUESO Y JAMÓN;51.14;312;12.45;22.09;15.92;;2.48;95;221;1.40;0.34;0.20;2.10;8;86;7.49;1.55;11.50;140;179;711;1.43;17;0.15;0.66;6;34;1.00
21021;CROISSANT,DE HUEVO, QUESO Y TOCINO;43.92;320;12.58;21.98;18.33;;2.74;117;214;1.70;0.27;0.26;1.70;2;110;7.11;1.36;11.96;167;156;689;1.47;18;0.09;0.67;8;41;1.00
12028;CUCHAMPER;92.20;29;1.10;0.10;6.20;;0.40;12;17;0.40;0.10;0.02;0.20;120;;;;;;;;;;;;;;0.55
12029;CUSHIN/PATERNA/GUABA, PULPA;83.00;60;1.00;0.10;15.50;;0.40;21;20;0.90;0.04;0.06;0.40;9;;;;;;;;;;;;;;0.20
18005;DONAS CON CUBIERTA DE AZÚCAR;19.60;426;5.20;22.90;50.80;1.50;1.50;60;117;1.06;0.23;0.20;1.51;0;3;12.70;2.91;5.93;32;102;402;0.44;17;0.03;0.24;34;70;1.00
18004;DONAS CON CUBIERTA DE CHOCOLATE;16.30;417;4.50;19.90;57.40;2.20;1.80;213;162;2.27;0.05;0.07;0.47;0;12;11.28;2.48;5.13;57;106;340;0.57;34;0.03;0.10;28;65;1.00
18006;DONAS CON RELLENO DE JALEA;35.60;340;5.90;18.70;39.00;0.90;0.80;25;85;1.76;0.31;0.14;2.14;0;17;10.23;2.38;4.84;26;79;293;0.75;20;0.10;0.22;51;104;1.00
15012;DULCE DE COCO;2.80;427;0.50;11.50;85.00;;0.20;8;17;1.20;0.08;0.02;0.27;1;;;;;;;;;;;;;;1.00
15013;DULCE DE GUAYABA;8.40;357;0.40;1.00;89.70;;0.50;18;23;2.30;0.04;0.03;0.38;7;;;;;;;;;;;;;;1.00
15014;DULCE DE LECHE;2.00;392;0.10;2.80;94.90;;0.20;14;10;2.10;0.02;0.01;0.77;4;;;;;;;;;;;;;;1.00
15015;DULCE DE NANCE;11.60;344;0.80;1.40;85.00;;1.10;42;39;11.50;0.11;0.10;0.31;22;;;;;;;;;;;;;;1.00
15016;DULCE DE PAPAYA;42.60;221;0.90;0.80;54.50;;1.20;119;20;2.40;0.03;0.04;0.38;14;;;;;;;;;;;;;;1.00
15017;DULCE DE PIÑA;3.90;399;0.10;6.20;89.70;;0.10;13;5;2.30;0.03;0.01;0.12;2;;;;;;;;;;;;;;1.00
15018;DULCE DE ZAPOTE;2.70;393;0.20;3.80;93.10;;0.20;12;7;1.40;0.05;0.04;0.26;4;;;;;;;;;;;;;;1.00
12032;DURAZNO AMARILLO/MELOCOTÓN, EN ALMIB., ENV.SOL&LIQ;79.28;74;0.45;0.10;19.94;1.30;0.24;3;11;0.27;0.01;0.02;0.61;3;17;0.04;0.05;0.01;0;92;6;0.09;5;0.02;0.00;0;3;1.00
12033;DURAZNO AMARILLO/MELOCOTÓN, FRUTA CRIOLLA;;46;0.90;0.10;11.70;1.50;;16;;0.10;0.02;0.04;1.00;19;22;0.07;0.09;0.02;0;190;0;0.17;7;0.03;0.00;0;4;0.88
12037;DURAZNO AMARILLO/MELOCOTÓN, FRUTA DESHIDRATADA;31.80;239;3.61;0.76;61.33;8.20;2.50;28;119;4.06;0.00;0.21;4.38;5;108;0.28;0.37;0.08;0;996;7;0.57;42;0.07;0.00;0;0;1.00
12034;DURAZNO AMARILLO/MELOCOTÓN, FRUTA IMPORTADA;88.87;39;0.91;0.25;9.54;1.50;0.43;6;20;0.25;0.02;0.03;0.81;7;16;0.07;0.09;0.02;0;190;0;0.17;9;0.03;0.00;0;4;0.87
12035;DURAZNO AMARILLO/MELOCOTÓN, JUGO ENV. SOL&LIQ;87.49;44;0.63;0.03;11.57;1.30;0.27;6;17;0.27;0.01;0.02;0.58;4;19;0.01;0.02;0.00;0;128;4;0.11;7;0.02;0.00;0;3;1.00
12036;DURAZNO AMARILLO/MELOCOTÓN, NECTAR ENV. C/VIT C;85.64;54;0.27;0.02;13.92;0.60;0.15;5;6;0.19;0.00;0.01;0.29;27;13;0.01;0.01;0.00;0;40;7;0.08;4;0.01;0.00;0;1;1.00
12038;DURAZNO COMUN, MADURO C/CÁSCARA;85.30;52;0.80;0.20;13.30;1.50;0.40;12;26;1.10;0.03;0.06;0.40;28;16;0.07;0.09;0.02;0;190;0;0.17;;0.03;0.00;0;4;0.92
12039;DURAZNO COMUN, MADURO S/CÁSCARA;84.20;56;0.90;0.30;14.00;1.50;0.60;12;23;0.40;0.03;0.04;0.40;17;16;0.07;0.09;0.02;0;190;0;0.17;;0.03;0.00;0;4;0.65
12040;DURAZNO COMUN, VERDE C/CÁSCARA;85.30;57;0.20;1.30;12.60;;0.60;13;18;1.90;0.03;0.05;0.20;25;3;0.03;0.04;0.01;0;202;1;0.14;;0.02;0.00;3;;0.92
12116;DURAZNO PRISCO;85.00;38;0.60;0.10;9.70;;;21;;0.30;0.07;0.01;0.30;10;35;0.06;0.04;0.02;0;202;1;0.14;10;;;;;0.88
12041;DURIAN O DURIO;81.10;67;2.20;0.80;14.80;3.80;1.10;8;38;0.70;0.35;0.20;0.70;24;2;;;;0;436;2;0.28;;0.32;0.00;;;0.46
11072;EJOTES/VAINICAS, COCIDOS S/SAL, ESCURRIDO;89.22;35;1.89;0.28;7.88;3.20;0.73;44;29;0.65;0.07;0.10;0.61;10;35;0.01;0.14;0.06;0;146;1;0.25;18;0.06;0.00;0;33;1.00
11071;EJOTES/VAINICAS, CRUDOS;90.27;31;1.82;0.12;7.13;3.40;0.66;37;38;1.04;0.08;0.10;0.75;16;35;0.00;0.06;0.03;0;209;6;0.24;25;0.07;0.00;0;37;0.88
11073;EJOTES/VAINICAS, ENLATADOS, SÓLIDOS;93.30;20;1.15;0.10;4.50;1.90;0.95;26;19;0.90;0.01;0.06;0.20;5;22;0.00;0.05;0.02;0;109;262;0.29;13;0.04;0.00;0;32;1.00
21022;ELOTE COCIDO,C/MANTEQUILLA;72.05;106;3.06;2.35;21.88;;0.65;3;74;0.60;0.17;0.07;1.49;5;23;0.69;0.42;1.13;4;246;20;0.62;28;0.22;0.00;0;30;1.00
11074;ELOTE/MAÍZ FRESCO, AMARILLO;60.60;161;3.60;1.40;33.50;;0.90;16;270;2.00;0.18;0.08;2.90;11;28;0.44;0.69;0.23;0;270;15;0.45;;0.06;0.00;46;;0.28
11076;ELOTE/MAÍZ FRESCO, AMARILLO DULCE, COCIDO S/SAL;69.57;108;3.32;1.28;25.11;2.80;0.72;2;103;0.61;0.22;0.07;1.61;6;13;0.37;0.60;0.20;0;249;17;0.48;32;0.06;0.00;0;46;0.55
11075;ELOTE/MAÍZ FRESCO, AMARILLO DULCE, CRUDO;75.96;86;3.22;1.18;19.02;2.70;0.62;2;89;0.52;0.20;0.06;1.70;7;10;0.35;0.56;0.18;0;270;15;0.45;37;0.05;0.00;0;46;0.36
11077;ELOTE/MAÍZ FRESCO, BLANCO;71.70;114;3.10;0.70;23.80;;0.70;24;270;0.50;0.17;0.01;2.00;8;0;0.34;0.54;0.18;0;270;15;0.45;;0.06;0.00;46;;0.28
11078;ELOTE/MAÍZ FRESCO, MUY TIERNO;89.00;36;1.80;0.20;8.40;;0.60;10;57;0.50;0.08;0.08;0.67;11;;;;;;;;;;;;;;1.00
21023;ENCHILADA GUATEMALTECA;;76;1.69;3.99;9.27;1.67;0.52;58;38;0.39;0.03;0.03;0.29;11;91;2.35;0.38;0.84;0;108;15;0.10;7;0.04;0.00;27;;1.00
21024;ENCHILADA MEXICANA,C/QUESO;63.23;196;5.91;11.56;17.51;;1.78;199;82;0.81;0.05;0.26;1.17;1;61;3.87;0.50;6.50;27;147;481;1.54;31;0.24;0.46;19;53;1.00
21025;ENCHILADA MEXICANA,C/QUESO Y CARNE DE RES;66.89;168;6.21;9.19;15.87;;1.85;119;87;1.60;0.05;0.21;1.31;1;51;3.20;0.72;4.71;21;299;687;1.40;43;0.14;0.53;0;35;1.00
11107;ENDIVIA, HOJAS;93.79;17;1.25;0.20;3.35;3.10;1.41;52;28;0.83;0.08;0.08;0.40;7;108;0.00;0.09;0.05;0;314;22;0.79;15;0.02;0.00;0;142;0.86
22011;ENELDO FRESCO;85.95;43;3.46;1.12;7.02;2.10;2.45;208;66;6.59;0.06;0.30;1.57;85;386;0.80;0.09;0.06;0;738;61;0.91;55;0.19;0.00;0;150;0.59
21026;ENSALADA RESTAURANTE,ATÚN C/ADEREZO;63.16;187;16.04;9.26;9.41;0.00;2.14;17;178;1.00;0.03;0.07;6.70;2;24;2.89;4.12;1.54;13;178;402;0.56;19;0.08;1.20;0;8;1.00
21027;ENSALADA RESTAURANTE,POLLO;66.17;200;11.64;13.52;7.41;0.00;1.26;10;33;0.61;0.02;0.07;1.67;1;42;3.25;6.22;3.45;30;183;377;1.04;10;0.11;0.38;0;5;1.00
21028;ENSALADA RESTAURANTE,REPOLLO;74.02;148;1.47;11.08;12.88;;0.55;34;36;0.73;0.04;0.03;0.08;8;36;2.44;6.46;1.62;5;179;270;0.20;9;0.11;0.18;0;39;1.00
21102;ENSALADA-RESTAURANTE, CESAR C/POLLO;78.37;96;8.09;4.81;7.36;1.10;1.47;63;;0.59;0.06;0.06;2.71;10;;1.34;1.04;1.44;16;237;298;0.27;;;0.07;;;1.00
21101;ENSALADA-RESTAURANTE, CESAR S/POLLO;89.71;44;3.18;2.05;4.28;1.60;0.92;86;79;0.61;0.04;0.04;0.21;14;;0.46;0.14;1.18;5;216;83;;9;;0.00;;;1.00
21099;ENSALADA-RESTAURANTE,VEGETALES S/ADEREZO;95.51;16;1.25;0.07;3.22;;0.53;13;39;0.63;0.03;0.05;0.55;23;57;0.00;0.03;0.01;0;172;26;0.21;11;0.08;0.00;0;37;1.00
21100;ENSALADA-RESTAURANTE,VEGETALES S/ADEREZO C/POLLO;87.05;48;8.00;1.00;1.71;;0.70;17;78;0.50;0.05;0.06;2.70;8;24;0.31;0.25;0.26;33;205;96;0.41;15;0.20;0.09;0;31;1.00
11079;ESCAROLA/ACHICORIA RIZADA;92.00;23;1.70;0.30;4.70;4.00;1.30;100;47;0.90;0.06;0.10;0.50;24;286;0.01;0.13;0.07;0;420;45;0.42;30;0.10;0.00;0;110;0.82
11081;ESPARRAGO COCIDO S/SAL, ESCURRIDO;92.63;22;2.40;0.22;4.11;2.00;0.63;23;54;0.91;0.16;0.14;1.08;8;50;0.01;0.14;0.07;0;224;14;0.60;14;0.08;0.00;0;149;1.00
11080;ESPARRAGO CRUDO;93.22;20;2.20;0.12;3.88;2.10;0.58;24;52;2.14;0.14;0.14;0.98;6;38;0.01;0.09;0.05;0;202;2;0.54;14;0.09;0.00;0;52;0.53
11082;ESPARRAGO ENLATADO, SÓLIDOS;93.98;19;2.14;0.65;2.46;1.60;0.77;16;43;1.83;0.06;0.10;0.95;18;41;0.02;0.28;0.15;0;172;287;0.40;10;0.11;0.00;0;96;1.00
11084;ESPINACA COCIDA S/SAL, ESCURRIDA;91.21;23;2.97;0.26;3.75;2.40;1.81;136;56;3.57;0.09;0.24;0.49;10;524;0.01;0.11;0.04;0;466;70;0.76;87;0.24;0.00;0;146;1.00
11083;ESPINACA CRUDA;91.40;23;2.86;0.39;3.63;2.20;1.72;99;49;2.71;0.08;0.19;0.72;28;469;0.01;0.17;0.06;0;558;79;0.53;79;0.19;0.00;0;194;0.75
13106;FIDEOS PARA CHOW MEIN;0.73;527;8.38;30.76;57.54;3.90;2.60;20;161;4.73;0.58;0.42;5.95;0;0;7.69;17.33;4.38;0;120;439;1.40;52;0.11;0.00;68;138;1.00
18007;FLAN SABOR DE CHOCOLATE, POLVO;4.00;387;2.60;2.10;89.30;4.50;2.00;53;88;1.82;0.01;0.20;0.33;0;0;0.69;0.07;1.21;1;209;353;0.90;67;0.02;0.00;0;4;1.00
18008;FLAN SABOR DE CHOCOLATE, PREPARADO C/ LECHE;73.30;119;3.21;3.15;19.40;0.80;0.94;96;87;0.35;0.04;0.19;0.15;0;24;0.81;0.18;1.81;9;150;98;0.48;20;0.03;0.30;0;4;1.00
18009;FLAN SABOR DE VAINILLA, POLVO;3.90;379;0.30;0.40;93.50;0.60;2.00;5;2;0.08;0.00;0.01;0.00;0;0;0.03;0.17;0.09;0;20;754;0.02;0;0.00;0.00;0;0;1.00
18010;FLAN SABOR DE VAINILLA, PREPARADO C/ LECHE;74.66;112;2.86;2.90;18.68;0.10;0.92;89;74;0.04;0.03;0.16;0.09;0;25;0.71;0.20;1.64;9;119;156;0.34;9;0.03;0.31;0;4;1.00
19093;FÓRMULA INFANTIL, ENFAMIL PREMIUM 1 SOYA, CON HIERRO;3.00;510;12.50;27.00;54.30;0.00;3.20;530;420;9.00;0.40;0.45;5.00;60;450;10.32;5.20;11.50;0;600;180;6.00;55;0.30;1.50;80;136;1.00
19094;FÓRMULA INFANTIL, ENFAMIL PREMIUM 1 SOYA, CON HIERRO (DHA Y ARA);3.00;480;15.60;21.00;57.10;0.00;3.30;920;620;9.50;0.38;0.43;4.70;57;430;7.80;4.20;8.90;0;570;171;6.00;52;0.28;1.42;76;129;1.00
19092;FÓRMULA INFANTIL, ENFAMIL PREMIUM 1, CON HIERRO;3.30;520;10.80;27.00;56.20;0.00;2.70;400;270;9.30;0.41;0.72;5.20;62;470;10.30;5.20;11.50;17;560;139;5.20;41;0.31;1.55;83;141;1.00
19091;FÓRMULA INFANTIL, ENFAMIL PREMIUM 1, CON HIERRO (DHA Y ARA);3.30;511;10.80;27.00;56.20;0.00;2.70;400;270;9.30;0.41;0.72;5.20;62;470;10.63;5.30;11.50;17;560;139;5.20;41;0.31;1.55;83;141;1.00
19095;FÓRMULA INFANTIL, ENFAMIL PREMIUM 2 SOYA, CON HIERRO;3.00;480;15.60;21.00;57.10;0.00;3.30;920;620;9.50;0.38;0.43;4.70;57;430;7.80;4.20;8.90;0;570;171;5.70;52;0.28;1.42;76;129;1.00
19096;FÓRMULA INFANTIL, ENFAMIL PREMIUM 2 SOYA, CON HIERRO (DHA Y ARA);3.00;470;15.60;25.00;53.10;0.00;3.30;920;620;9.50;0.38;0.43;4.70;57;430;7.80;4.20;8.90;0;570;171;5.70;52;0.28;1.42;76;129;1.00
19097;FÓRMULA INFANTIL, ENFAMIL SIN LACTOSA, CON HIERRO;2.20;521;10.90;28.00;56.30;0.00;2.60;430;290;9.40;0.42;0.13;5.20;62;470;10.40;5.50;11.90;8;580;156;5.20;42;0.31;1.56;83;141;1.00
19098;FÓRMULA INFANTIL, ENFAMIL SIN LACTOSA, CON HIERRO (DHA Y ARA);2.20;521;10.90;28.00;56.30;0.00;2.60;430;290;9.40;0.42;0.73;5.20;62;470;10.40;5.50;11.90;7;570;156;5.20;42;0.31;1.56;83;141;1.00
19081;FÓRMULA INFANTIL, ISOMIL CON HIERRO;2.50;517;13.70;28.10;52.50;;3.40;532;380;7.80;0.49;0.46;5.30;53;600;;;;;578;243;6.00;41;0.30;2.30;100;;1.00
19082;FÓRMULA INFANTIL, NAN 1;3.00;509;9.50;27.70;57.90;;1.90;320;160;6.20;0.36;0.78;5.20;51;540;;;;;460;120;3.90;35;0.38;1.50;47;;1.00
19083;FÓRMULA INFANTIL, NAN 2, BIFIDUS;3.00;482;15.90;21.20;56.80;;3.10;550;395;8.20;0.72;1.20;13.00;48;580;;;;;650;205;5.80;43;0.96;0.90;140;;1.00
19084;FÓRMULA INFANTIL, NAN SIN LACTOSA;3.00;502;12.60;25.00;56.80;;2.60;420;245;3.00;0.35;0.75;5.00;50;530;;;;;600;170;4.00;50;0.38;1.50;45;;1.00
19085;FÓRMULA INFANTIL, NAN SOYA;3.00;502;14.00;25.00;55.30;;2.70;450;320;6.00;0.35;0.75;5.00;80;530;;;;;600;170;6.00;50;0.38;1.50;45;;1.00
19086;FÓRMULA INFANTIL, NURSOY;2.00;515;14.00;27.00;54.00;0.05;3.00;508;379;9.10;0.75;1.14;4.50;68;568;;;;;545;144;4.50;51;0.46;1.50;61;;1.00
19087;FÓRMULA INFANTIL, PROMIL GOLD, ETAPA 2;2.00;477;16.00;20.00;59.00;;4.40;821;464;7.10;0.71;1.07;3.50;64;536;;;;;714;250;3.60;61;0.43;1.40;57;;1.00
19090;FÓRMULA INFANTIL, SIMILAC ADVANCE 1, BAJA EN HIERRO;3.30;511;10.80;27.00;56.20;0.00;2.70;400;270;9.30;0.41;0.72;5.20;62;470;10.63;5.30;11.50;17;560;139;5.20;41;0.31;1.55;83;141;1.00
19088;FÓRMULA INFANTIL, SIMILAC ADVANCE 1, CON HIERRO;2.30;526;10.90;28.90;55.50;;;410;221;9.50;0.52;0.79;5.50;47;473;;;;;552;126;3.94;32;0.32;1.31;79;;1.00
19089;FÓRMULA INFANTIL, SIMILAC ADVANCE 1, SIN LACTOSA (LF);2.00;513;11.00;27.70;54.90;;3.10;433;273;9.11;0.49;0.34;5.30;42;456;;;;;547;152;3.80;31;0.31;1.14;76;;1.00
17085;FÓRMULA NUTRITIVA ENSURE, LÍQUIDO;69.84;141;5.16;4.52;19.88;0.00;0.60;79;79;1.79;0.15;0.17;1.98;12;149;1.28;3.11;0.67;2;175;95;1.51;40;0.20;0.60;40;67;1.00
17049;FÓRMULA NUTRITIVA ENSURE, POLVO;5.00;450;15.90;15.90;61.80;;2.50;230;230;4.37;0.72;0.80;10.00;68;351;;;;;;;;;;;;;1.00
17050;FÓRMULA NUTRITIVA SUSTAGEN, POLVO;2.70;385;23.50;3.50;65.00;;5.30;800;650;3.30;2.20;2.20;22.00;66;330;;;;;;;;;;;;;1.00
12042;FRESA O FRUTILLA;90.95;32;0.67;0.30;7.68;2.00;0.40;16;24;0.42;0.02;0.02;0.39;59;1;0.04;0.16;0.01;0;153;1;0.14;13;0.05;0.00;0;24;0.94
9034;FRIJOL BLANCO, COCIDO S/SAL;63.08;139;9.73;0.35;25.09;6.30;1.75;90;113;3.70;0.12;0.05;0.14;0;0;0.03;0.15;0.09;0;561;6;1.38;63;0.09;0.00;0;81;1.00
9004;FRIJOL BLANCO, ENLATADO;70.10;117;7.26;0.29;21.94;4.80;0.42;73;91;2.99;0.10;0.04;0.11;0;0;0.03;0.12;0.07;0;454;5;1.12;51;0.08;0.00;0;65;1.00
9003;FRIJOL BLANCO, GRANO SECO;11.32;333;23.36;0.85;60.27;15.20;4.20;240;301;10.44;0.44;0.15;0.48;0;0;0.07;0.36;0.22;0;1795;16;3.67;190;0.32;0.00;0;388;1.00
9005;FRIJOL CAUPI O COSTEÑO, GRANO SECO;11.95;336;23.52;1.26;60.03;10.60;3.24;110;424;8.27;0.85;0.23;2.08;2;3;0.11;0.54;0.33;0;1112;16;3.37;184;0.36;0.00;0;633;1.00
11085;FRIJOL CAUPI VERDE, CON VAINA;86.00;44;3.30;0.30;9.50;;0.90;65;65;1.00;0.15;0.14;1.20;33;80;0.03;0.13;0.08;0;215;4;0.34;58;0.17;0.00;0;53;0.91
9007;FRIJOL CHIRICANO DE PANAMÁ, GRANO SECO;;359;21.00;0.90;68.50;15.20;;67;510;6.50;0.82;0.15;2.00;0;0;0.08;0.59;0.15;0;1359;12;2.79;;0.40;0.00;0;394;1.00
9006;FRIJOL CUBA O PILOY, GRANO SECO;13.60;328;22.80;1.50;58.10;16.40;4.00;128;328;5.40;0.30;0.11;2.10;;1;0.08;0.23;0.15;0;1359;12;2.79;;0.40;0.00;394;;1.00
9008;FRIJOL LABLAB O FRIJOL TREPADOR, GRANO SECO;9.38;344;23.90;1.69;60.76;;4.29;130;372;5.10;1.13;0.14;1.61;0;0;;;0.29;0;1235;21;9.30;283;0.16;0.00;0;23;1.00
9009;FRIJOL NEGRO, GRANO SECO;10.40;343;22.70;1.60;61.60;18.37;3.70;134;415;7.10;0.47;0.15;2.09;1;0;0.10;0.27;0.29;0;1464;8;2.55;;0.53;0.00;463;;1.00
9010;FRIJOL PILIGUE, GRANO SECO;14.60;327;18.00;1.30;62.20;18.37;3.90;126;325;8.90;0.50;0.15;2.48;;1;0.23;0.17;0.23;0;1038;25;2.54;;0.44;0.00;506;;1.00
9011;FRIJOL QUIMBOLITO O FRIJOL DE ARROZ, GRANO SECO;10.50;338;19.30;0.60;65.40;;4.20;218;313;7.20;0.58;0.08;2.20;;9;0.05;0.21;0.16;0;1724;18;2.83;;0.51;0.00;395;;1.00
9012;FRIJOL ROJO O POROTO, GRANO SECO;11.75;337;22.53;1.06;61.29;15.20;3.37;83;406;6.69;0.61;0.22;2.11;5;0;0.08;0.59;0.15;0;1359;12;2.79;138;0.40;0.00;0;394;1.00
9035;FRIJOL ROJO, COCIDO S/SAL;66.94;127;8.67;0.50;22.80;7.40;1.09;28;142;2.94;0.16;0.06;0.58;1;0;0.04;0.28;0.07;0;403;2;1.07;45;0.12;0.00;0;130;1.00
9013;FRIJOL SOYA, GRANO SECO;8.54;416;36.49;19.94;30.16;9.30;4.87;277;704;15.70;0.87;0.87;1.62;6;0;4.40;11.26;2.88;0;1797;2;4.89;280;0.38;0.00;0;375;1.00
9014;FRIJOL SOYA, HARINA (BAJA EN GRASA);2.70;372;46.53;6.70;37.98;10.20;6.09;188;593;5.99;0.38;0.28;2.16;0;2;1.48;3.78;0.97;0;2570;18;1.18;229;0.52;0.00;0;410;1.00
9015;FRIJOL SOYA, LECHE FLUIDA;88.03;52;4.48;1.92;4.93;1.30;0.64;38;55;1.10;0.06;0.05;0.29;0;31;0.38;0.77;0.23;0;124;55;0.44;25;0.10;1.22;0;16;1.00
9016;FRIJOL SOYA, LECHE POLVO;3.00;425;28.30;17.80;43.80;;7.10;597;717;10.70;1.17;1.67;5.76;53;10;;;;;;;;;;;;;1.00
9019;FRIJOL TODA VARIEDAD, COCIDO, C/CERDO&TOMATE, ENVASADO;73.50;94;5.15;0.93;18.69;4.00;1.73;56;116;3.24;0.05;0.05;0.49;3;4;0.48;0.14;0.26;7;295;437;5.48;34;0.06;0.00;0;15;1.00
9018;FRIJOL TODA VARIEDAD, COCIDO, ENVASADO SOL&LIQ;78.04;82;5.22;0.60;14.50;4.30;1.64;34;90;1.17;0.12;0.05;0.41;1;0;0.23;0.16;0.08;0;237;296;0.46;27;0.07;0.00;0;36;1.00
9017;FRIJOL TODA VARIEDAD, GRANO SECO;11.75;333;23.58;0.83;60.01;24.90;3.83;143;407;8.20;0.53;0.22;2.06;5;0;0.06;0.46;0.12;0;1406;24;2.79;140;0.40;0.00;0;394;1.00
9036;FRIJOL TODA VARIEDAD, GRANO SECO (PL 480);11.80;333;23.60;0.80;60.00;24.90;3.80;143;407;8.20;0.50;0.20;2.10;5;2;;;;;1406;24;2.80;140;0.40;0.00;;;1.00
11086;FRIJOL TODA VARIEDAD, GRANO VERDE;60.40;150;9.80;0.30;27.80;;1.70;59;213;3.60;0.38;0.12;1.50;7;12;;;;;;;;;;;;;1.00
9020;FRIJOL TODA VARIEDAD, HARINA;9.10;336;22.50;2.10;59.10;;;146;;13.50;0.03;0.67;1.70;0;0;0.13;0.36;0.38;0;1464;8;2.55;182;0.16;0.00;463;;1.00
9021;FRIJOL TODA VARIEDAD, REFRITO, ENVASADO;75.97;94;5.49;1.26;15.53;5.30;1.75;35;86;1.66;0.03;0.02;0.31;6;0;0.56;0.15;0.47;8;267;299;1.17;33;0.14;0.00;0;11;1.00
21127;FRIJOLES NEGROS COCIDOS ENTEROS (GUATEMALA);;88;5.84;0.41;15.85;0.75;0.95;34;107;1.83;0.12;0.04;0.54;0;1;0.03;0.07;0.08;0;377;2;0.66;47;0.14;0.00;119;;1.00
21128;FRIJOLES NEGROS FRITOS, PURÉ O COLADOS (GUATEMALA);;167;7.36;5.91;20.03;0.98;1.22;45;134;2.30;0.15;0.05;0.69;1;1;3.50;0.47;1.33;0;472;3;0.82;59;0.18;0.00;148;;1.00
21029;FRITADA DE CERDO;38.80;344;32.00;23.60;1.00;;4.60;58;291;1.10;0.31;0.47;8.30;;;;;;;;;;;;;;;1.00
12043;FRUTA DE PAN O MASAPÁN;77.30;81;1.30;0.50;20.10;;0.80;27;33;1.90;0.10;0.06;0.70;29;4;;;;0;490;2;0.12;;;;;;0.68
12044;FRUTAS EN ALMIBAR, ENVASADAS SOL&LIQ;80.56;72;0.37;0.10;18.76;1.00;0.21;1;10;0.36;0.01;0.04;0.60;69;10;0.02;0.04;0.01;0;84;4;0.07;5;0.04;0.00;0;3;1.00
12045;FRUTAS SECAS MIXTAS;31.18;243;2.46;0.49;64.06;7.80;1.82;38;77;2.71;0.04;0.16;1.93;4;122;0.23;0.11;0.04;0;796;18;0.50;39;0.16;0.00;0;4;0.94
14065;GALLETAS DE AVENA;5.70;450;6.20;18.10;68.70;2.80;1.40;37;138;2.58;0.27;0.23;2.23;1;5;10.02;2.54;4.52;0;142;383;0.79;33;0.07;0.00;52;95;1.00
14066;GALLETAS DE AVENA C/PASAS;11.49;410;5.70;13.54;67.24;3.00;2.03;31;;2.28;0.27;0.16;1.72;0;;5.04;1.22;3.15;11;232;377;;;;;;;1.00
14010;GALLETAS DE SODA, C/SAL;5.03;428;9.22;11.35;70.91;3.00;3.49;68;101;5.64;0.09;0.45;5.25;0;0;7.00;1.25;1.66;0;154;1072;0.83;22;0.09;0.00;108;215;1.00
14009;GALLETAS DE SODA, S/SAL;4.10;434;9.20;11.80;71.50;3.00;3.30;119;105;5.40;0.56;0.46;5.25;0;0;6.42;1.68;2.93;0;128;766;0.77;27;0.04;0.00;93;189;1.00
14011;GALLETAS DE SODA, TIPO COCKTAIL;3.50;502;7.40;25.30;61.00;1.60;2.80;120;228;3.60;0.41;0.34;4.05;0;0;10.64;9.55;3.78;0;133;847;0.68;27;0.05;0.00;76;143;1.00
14008;GALLETAS DULCES, ALTO VALOR NUTRITIVO;5.00;500;7.00;2.78;;;1.50;;;26.79;1.79;2.14;23.21;;1875;;;;;;;;;;;;;1.00
14067;GALLETAS DULCES, CON CHIPS CHOCOLATE;4.10;453;5.80;15.40;73.30;3.60;1.30;19;84;3.07;0.29;0.27;2.77;0;0;6.09;4.65;3.81;0;123;377;0.70;28;0.26;0.00;64;115;1.00
